timestamp,Infrared to Red Signal Ratio
07/17/25 14:15:40,0
07/17/25 14:16:40,0
07/17/25 14:17:40,0
07/17/25 14:18:40,0
07/17/25 14:19:40,-43
07/17/25 14:20:40,13
07/17/25 14:21:40,12
07/17/25 14:22:40,6
07/17/25 14:23:40,-39
07/17/25 14:27:47,0
07/17/25 14:28:47,-2
07/17/25 14:29:47,0
07/17/25 14:30:47,0
07/17/25 14:31:47,-1
07/17/25 14:32:47,-8
07/17/25 14:33:47,-26
07/17/25 14:34:47,-17
07/17/25 14:35:47,0
07/17/25 14:36:47,-5
07/17/25 14:37:47,0
07/17/25 14:38:47,0
07/17/25 14:39:47,0
07/17/25 14:40:47,4
07/17/25 14:41:47,0
07/17/25 14:42:47,0
07/17/25 14:43:47,30
07/17/25 14:44:47,0
07/17/25 14:45:47,3
07/17/25 14:46:47,-25
07/17/25 14:47:47,8
07/17/25 14:48:49,0
07/17/25 14:49:49,-8
07/17/25 14:50:49,-9
07/17/25 14:51:49,-26
07/17/25 14:52:49,-4
07/17/25 14:53:49,-3
07/17/25 14:54:49,-1
