timestamp,Infrared to Red Signal Ratio
07/22/25 00:00:59,0
07/22/25 00:01:59,0
07/22/25 00:02:59,0
07/22/25 00:03:59,0
07/22/25 00:04:59,0
07/22/25 00:05:59,0
07/22/25 00:07:00,0
07/22/25 00:08:00,0
07/22/25 00:09:00,0
07/22/25 00:10:00,0
07/22/25 00:11:00,0
07/22/25 00:12:00,0
07/22/25 00:13:01,0
07/22/25 00:14:01,0
07/22/25 00:15:01,0
07/22/25 00:16:01,0
07/22/25 00:17:01,0
07/22/25 00:18:01,0
07/22/25 00:19:01,0
07/22/25 00:20:01,0
07/22/25 00:21:01,0
07/22/25 00:22:01,0
07/22/25 00:23:01,0
07/22/25 00:24:01,0
07/22/25 00:25:01,0
07/22/25 00:26:01,0
07/22/25 00:27:01,0
07/22/25 00:28:01,0
07/22/25 00:29:01,0
07/22/25 00:30:01,0
07/22/25 00:31:01,0
07/22/25 00:32:01,0
07/22/25 00:33:01,0
07/22/25 00:34:01,0
07/22/25 00:35:01,0
07/22/25 00:36:01,0
07/22/25 00:37:01,0
07/22/25 00:38:01,0
07/22/25 00:39:01,0
07/22/25 00:40:01,0
07/22/25 00:41:02,0
07/22/25 00:42:02,0
07/22/25 00:43:02,0
07/22/25 00:44:02,0
07/22/25 02:26:32,-4
07/22/25 02:27:32,-3
07/22/25 02:28:32,4
07/22/25 14:11:00,0
07/22/25 14:42:44,0
07/22/25 15:46:36,3
07/22/25 15:47:36,0
07/22/25 15:48:36,0
07/22/25 15:49:36,0
07/22/25 15:50:36,0
07/22/25 15:51:36,0
07/22/25 15:52:37,0
07/22/25 15:53:37,0
07/22/25 15:54:37,0
07/22/25 15:55:37,-2
07/22/25 15:56:37,0
07/22/25 15:57:37,8
07/22/25 15:58:43,0
07/22/25 15:59:43,-3
07/22/25 16:00:49,-4
07/22/25 16:01:55,-8
07/22/25 16:03:01,0
07/22/25 16:04:07,0
07/22/25 16:05:07,0
07/22/25 16:06:07,0
07/22/25 16:07:07,0
07/22/25 16:20:28,0
07/22/25 16:21:28,-5
07/22/25 16:22:28,-8
07/22/25 16:23:28,-9
07/22/25 16:24:28,1
07/22/25 16:25:28,0
07/22/25 16:26:28,-1
07/22/25 16:27:28,-17
07/22/25 16:28:28,0
07/22/25 16:29:28,0
07/22/25 16:30:28,-1
07/22/25 16:31:28,-4
07/22/25 16:32:28,0
07/22/25 16:33:28,-1
07/22/25 16:34:28,-34
07/22/25 16:35:28,0
07/22/25 16:36:28,0
07/22/25 16:37:28,-19
07/22/25 16:38:28,-2
07/22/25 16:39:28,2
07/22/25 16:40:28,-1
07/22/25 16:41:28,21
07/22/25 16:42:28,0
07/22/25 16:43:28,8
07/22/25 16:44:28,-2
07/22/25 16:45:28,-3
07/22/25 16:46:28,1
07/22/25 16:47:29,0
07/22/25 16:48:29,-5
07/22/25 16:49:29,-51
07/22/25 16:50:29,-9
07/22/25 16:51:29,17
07/22/25 16:52:29,0
07/22/25 16:53:29,0
07/22/25 16:54:29,-3
07/22/25 16:55:29,0
07/22/25 17:52:29,0
07/22/25 17:53:29,-17
07/22/25 17:54:29,0
07/22/25 17:55:29,0
07/22/25 17:56:29,0
07/22/25 17:57:29,0
07/22/25 17:58:29,0
07/22/25 17:59:29,0
07/22/25 18:00:29,0
07/22/25 18:01:29,0
07/22/25 18:02:29,-13
07/22/25 18:03:29,0
07/22/25 18:04:29,0
07/22/25 18:05:29,0
07/22/25 18:06:29,0
07/22/25 18:07:29,0
07/22/25 18:08:29,0
07/22/25 18:09:29,0
07/22/25 18:10:29,0
07/22/25 18:11:29,0
07/22/25 18:12:29,0
07/22/25 18:13:29,0
07/22/25 18:14:29,0
07/22/25 18:15:29,0
07/22/25 18:16:29,0
07/22/25 18:17:29,0
07/22/25 18:18:29,0
