timestamp,Infrared to Red Signal Ratio
08/14/25 17:27:00,0
08/14/25 17:28:00,0
08/14/25 17:29:00,0
08/14/25 17:30:00,16
08/14/25 17:31:00,-6
08/14/25 17:32:00,0
08/14/25 17:33:00,0
08/14/25 17:34:16,13
08/14/25 18:43:33,0
08/14/25 18:44:33,-11
08/14/25 18:45:33,0
08/14/25 18:46:33,-12
08/14/25 18:47:33,5
08/14/25 18:48:33,0
08/14/25 18:49:33,0
08/14/25 18:50:33,0
08/14/25 18:51:33,0
08/14/25 18:52:41,0
08/14/25 18:53:59,0
08/14/25 18:54:59,0
08/14/25 18:55:59,0
08/14/25 18:56:59,0
08/14/25 18:57:59,13
08/14/25 18:58:59,0
08/14/25 18:59:59,33
08/14/25 19:00:59,0
08/14/25 19:01:59,0
08/14/25 19:02:59,0
08/14/25 19:03:59,0
08/14/25 19:04:59,0
08/14/25 19:05:59,-1
08/14/25 19:06:59,0
08/14/25 19:07:59,0
08/14/25 19:08:59,0
08/14/25 19:09:59,0
08/14/25 19:10:59,0
08/14/25 19:11:59,0
08/14/25 19:12:59,0
08/14/25 19:13:59,-33
08/14/25 19:14:59,3
08/14/25 19:15:59,0
08/14/25 19:16:59,0
08/14/25 19:17:59,0
08/14/25 19:18:59,6
08/14/25 22:58:13,0
08/14/25 23:02:29,0
08/14/25 23:13:33,9
08/14/25 23:14:33,0
08/14/25 23:15:33,-1
08/14/25 23:16:33,-3
08/14/25 23:17:33,13
08/14/25 23:18:33,6
