timestamp,Infrared to Red Signal Ratio
12/25/25 01:37:41,0
12/25/25 01:38:41,0
12/25/25 01:39:41,0
12/25/25 01:40:41,0
12/25/25 01:42:44,0
12/25/25 06:36:31,0
12/25/25 08:03:36,0
12/25/25 08:19:29,0
12/25/25 08:42:09,0
12/25/25 09:38:00,0
12/25/25 11:34:54,0
12/25/25 12:29:31,0
12/25/25 13:04:34,0
12/25/25 13:05:34,0
12/25/25 13:06:34,0
12/25/25 13:07:34,0
12/25/25 13:38:12,0
12/25/25 15:49:47,0
12/25/25 15:50:47,0
12/25/25 16:49:48,0
12/25/25 17:01:04,0
12/25/25 17:24:52,2
12/25/25 17:25:52,-1
12/25/25 17:26:52,0
12/25/25 17:27:52,-1
12/25/25 17:28:52,0
12/25/25 17:29:52,0
12/25/25 17:30:52,-9
12/25/25 17:31:52,0
12/25/25 17:32:52,-6
12/25/25 17:33:52,-11
12/25/25 17:34:52,0
12/25/25 17:35:52,0
12/25/25 17:36:52,0
12/25/25 17:37:52,2
12/25/25 17:38:52,26
12/25/25 17:39:52,0
12/25/25 17:40:52,-20
12/25/25 17:41:52,-21
12/25/25 17:42:52,34
12/25/25 17:43:52,10
12/25/25 17:44:53,-12
12/25/25 17:45:53,-9
12/25/25 17:46:55,8
12/25/25 17:47:55,-13
12/25/25 17:48:55,-1
12/25/25 17:49:55,0
12/25/25 17:50:55,12
12/25/25 17:51:55,2
12/25/25 17:52:55,0
12/25/25 17:53:55,-10
12/25/25 17:54:55,-4
12/25/25 17:55:55,-2
12/25/25 17:56:55,0
12/25/25 17:57:55,-1
12/25/25 17:58:55,-13
12/25/25 17:59:55,0
12/25/25 19:07:12,0
12/25/25 19:08:12,0
12/25/25 19:09:12,-52
12/25/25 19:10:12,-2
12/25/25 19:11:12,4
12/25/25 19:12:12,28
12/25/25 19:13:12,-31
12/25/25 19:14:12,-6
12/25/25 19:15:12,0
12/25/25 19:16:12,-3
12/25/25 19:17:12,-9
12/25/25 19:18:12,0
12/25/25 19:19:12,0
12/25/25 19:20:12,2
12/25/25 19:21:12,35
12/25/25 19:22:12,16
12/25/25 19:23:12,0
12/25/25 19:24:12,-1
12/25/25 19:25:12,5
12/25/25 19:26:12,5
12/25/25 19:27:12,0
12/25/25 19:28:12,-3
12/25/25 19:29:12,-3
12/25/25 19:30:12,11
12/25/25 19:31:12,0
12/25/25 19:32:12,-4
12/25/25 19:33:12,0
12/25/25 19:34:12,0
12/25/25 19:35:12,0
12/25/25 19:36:12,0
