timestamp,Infrared to Red Signal Ratio
07/26/25 16:40:00,4
07/26/25 16:41:00,-4
07/26/25 16:42:00,-2
07/26/25 16:43:00,0
07/26/25 16:44:00,0
07/26/25 16:45:01,2
07/26/25 16:46:01,0
07/26/25 16:47:01,10
07/26/25 16:49:11,-8
07/26/25 16:50:15,0
07/26/25 16:51:15,-6
07/26/25 16:52:15,40
07/26/25 16:53:15,9
07/26/25 17:00:02,-16
07/26/25 17:01:02,13
07/26/25 17:02:02,17
07/26/25 17:03:02,0
07/26/25 17:04:02,-4
07/26/25 17:05:02,-17
07/26/25 17:06:02,0
07/26/25 17:07:06,5
07/26/25 17:08:06,0
07/26/25 17:09:06,0
07/26/25 17:10:06,0
07/26/25 17:11:06,0
07/26/25 17:12:06,11
07/26/25 17:13:06,-26
07/26/25 17:14:06,0
07/26/25 17:15:06,0
07/26/25 17:16:06,0
07/26/25 17:17:06,0
07/26/25 17:18:06,0
07/26/25 17:19:06,0
07/26/25 17:20:06,0
07/26/25 18:47:14,0
07/26/25 19:10:59,0
07/26/25 19:11:59,0
07/26/25 19:12:59,0
07/26/25 19:13:59,0
07/26/25 19:14:59,0
07/26/25 19:15:59,0
07/26/25 19:16:59,0
07/26/25 19:17:59,0
07/26/25 19:18:59,0
07/26/25 19:19:59,0
07/26/25 19:20:59,0
07/26/25 19:21:59,0
07/26/25 19:22:59,0
07/26/25 19:23:59,0
07/26/25 19:24:59,0
07/26/25 19:25:59,0
07/26/25 19:26:59,0
07/26/25 19:27:59,0
07/26/25 19:28:59,0
07/26/25 19:29:59,0
07/26/25 19:30:59,0
07/26/25 19:31:59,0
07/26/25 19:32:59,0
07/26/25 19:33:59,0
07/26/25 19:34:59,0
07/26/25 19:35:59,0
07/26/25 19:36:59,0
07/26/25 19:37:59,0
07/26/25 19:38:59,0
07/26/25 19:39:59,0
07/26/25 19:40:59,0
07/26/25 19:41:59,0
07/26/25 19:42:59,0
07/26/25 19:43:59,0
07/26/25 19:44:59,0
07/26/25 19:45:59,0
07/26/25 19:46:59,0
07/26/25 19:47:59,0
07/26/25 19:48:59,0
07/26/25 19:49:59,0
07/26/25 19:50:59,0
07/26/25 19:53:27,0
07/26/25 19:54:27,0
07/26/25 19:55:27,0
07/26/25 19:56:27,0
07/26/25 19:57:27,0
07/26/25 19:58:27,0
07/26/25 20:01:59,0
07/26/25 20:02:59,0
