timestamp,Infrared to Red Signal Ratio
08/21/25 00:00:43,0
08/21/25 00:01:43,0
08/21/25 00:02:43,0
08/21/25 00:03:43,0
08/21/25 00:04:43,0
08/21/25 00:05:43,0
08/21/25 00:06:43,0
08/21/25 00:07:43,0
08/21/25 00:08:43,0
08/21/25 00:09:44,0
08/21/25 00:10:44,0
08/21/25 00:11:44,0
08/21/25 00:12:44,0
08/21/25 00:13:44,0
08/21/25 00:14:44,0
08/21/25 00:15:44,0
08/21/25 00:16:45,0
08/21/25 00:17:45,0
08/21/25 00:18:45,0
08/21/25 00:19:45,0
08/21/25 00:20:45,0
08/21/25 00:21:45,0
08/21/25 00:22:45,0
08/21/25 00:23:45,0
08/21/25 00:24:45,0
08/21/25 00:25:45,0
08/21/25 00:26:45,0
08/21/25 00:27:45,0
08/21/25 00:28:47,0
08/21/25 00:29:47,0
08/21/25 00:30:47,0
08/21/25 00:31:47,0
08/21/25 00:32:47,0
08/21/25 00:33:47,0
