timestamp,Infrared to Red Signal Ratio
03/28/25 15:33:30,-4
03/28/25 15:34:30,-27
03/28/25 15:35:30,0
03/28/25 15:36:30,-8
03/28/25 15:37:30,28
03/28/25 15:38:30,-3
03/28/25 15:39:30,5
03/28/25 15:40:31,3
03/28/25 15:41:31,-6
03/28/25 15:42:31,-4
03/28/25 15:43:31,0
03/28/25 15:44:31,0
03/28/25 15:45:31,0
03/28/25 15:46:31,-21
03/28/25 15:47:31,-20
03/28/25 15:48:31,8
03/28/25 15:49:31,-44
03/28/25 15:50:31,-1
03/28/25 15:51:31,19
03/28/25 15:52:31,0
03/28/25 15:53:31,0
03/28/25 15:54:31,13
03/28/25 15:55:31,0
03/28/25 15:56:31,47
03/28/25 15:57:31,-5
03/28/25 15:58:31,0
03/28/25 15:59:31,-4
03/28/25 16:00:31,0
03/28/25 16:01:31,34
03/28/25 16:02:31,8
03/28/25 16:03:31,-41
03/28/25 16:04:31,-4
03/28/25 16:05:31,-33
03/28/25 16:06:31,63
03/28/25 16:07:31,25
03/28/25 16:08:31,0
03/28/25 16:09:31,0
03/28/25 16:10:31,17
03/28/25 16:11:31,26
03/28/25 16:12:31,-25
03/28/25 16:13:31,-25
03/28/25 16:14:31,0
03/28/25 16:15:31,0
03/28/25 16:16:31,0
03/28/25 16:17:31,0
03/28/25 16:18:31,36
03/28/25 16:19:31,0
03/28/25 16:20:31,23
03/28/25 16:21:31,0
03/28/25 16:22:31,0
03/28/25 16:23:31,0
03/28/25 16:24:31,-3
03/28/25 16:25:31,0
03/28/25 16:26:31,0
03/28/25 16:27:31,0
03/28/25 16:28:31,0
03/28/25 16:29:31,0
03/28/25 16:30:31,0
03/28/25 16:31:31,0
03/28/25 16:32:31,0
03/28/25 16:33:31,0
03/28/25 16:34:31,0
03/28/25 16:35:31,9
03/28/25 16:36:32,47
03/28/25 16:37:32,0
03/28/25 16:38:32,0
03/28/25 16:39:32,0
03/28/25 16:40:32,0
03/28/25 16:41:32,0
03/28/25 16:42:32,1
03/28/25 16:43:32,14
03/28/25 16:44:32,0
03/28/25 16:45:32,0
03/28/25 16:46:32,16
03/28/25 16:47:32,11
03/28/25 16:48:32,0
03/28/25 16:49:32,8
03/28/25 16:50:32,-14
03/28/25 16:51:36,0
03/28/25 16:52:36,-19
03/28/25 17:02:24,0
03/28/25 17:03:24,-4
03/28/25 17:04:24,2
03/28/25 17:05:24,0
03/28/25 17:06:24,-1
03/28/25 17:07:24,-8
03/28/25 17:08:24,1
03/28/25 17:09:24,6
03/28/25 17:10:24,23
03/28/25 17:11:24,0
03/28/25 17:12:24,0
03/28/25 17:13:24,0
03/28/25 17:14:24,0
03/28/25 17:15:24,-13
03/28/25 17:16:24,-3
03/28/25 17:17:24,27
03/28/25 17:18:24,0
03/28/25 17:19:24,-26
03/28/25 17:20:24,0
03/28/25 17:21:24,0
03/28/25 17:22:24,2
03/28/25 17:23:24,0
03/28/25 17:24:24,0
03/28/25 17:25:24,0
03/28/25 17:26:24,-7
03/28/25 17:27:24,1
03/28/25 17:28:24,0
03/28/25 17:29:24,0
03/28/25 17:30:24,0
03/28/25 17:31:24,-8
03/28/25 17:32:24,0
03/28/25 17:33:24,4
03/28/25 17:34:24,-22
03/28/25 17:35:24,-14
03/28/25 17:36:24,0
03/28/25 17:37:24,6
03/28/25 20:16:22,0
03/28/25 20:17:22,0
03/28/25 20:18:22,0
03/28/25 20:19:22,5
03/28/25 20:20:22,26
03/28/25 20:21:22,0
03/28/25 20:22:22,0
03/28/25 20:23:22,0
03/28/25 20:24:22,0
03/28/25 20:25:22,39
03/28/25 20:26:22,0
03/28/25 20:27:22,-1
03/28/25 20:28:22,4
03/28/25 20:29:22,-18
03/28/25 20:30:22,0
03/28/25 20:31:22,0
03/28/25 20:32:22,1
03/28/25 20:33:22,-1
03/28/25 20:34:22,0
03/28/25 20:35:22,0
03/28/25 20:36:22,13
03/28/25 20:37:22,0
03/28/25 20:38:22,0
03/28/25 20:39:22,0
03/28/25 20:40:22,0
03/28/25 20:41:22,20
03/28/25 20:42:22,0
03/28/25 20:43:22,0
03/28/25 20:44:22,0
03/28/25 20:45:22,0
03/28/25 20:46:22,0
03/28/25 20:47:22,30
03/28/25 20:48:22,-11
03/28/25 20:49:22,6
03/28/25 20:50:22,-13
03/28/25 20:51:22,26
