timestamp,Infrared to Red Signal Ratio
12/10/25 02:58:30,0
12/10/25 08:04:58,0
12/10/25 10:25:45,0
12/10/25 10:48:55,0
12/10/25 11:01:35,0
12/10/25 11:47:11,0
12/10/25 11:52:57,0
12/10/25 12:41:02,0
12/10/25 16:23:42,0
12/10/25 17:53:23,0
12/10/25 18:36:47,0
12/10/25 19:04:37,0
12/10/25 19:43:24,0
12/10/25 19:44:24,0
12/10/25 20:31:32,0
12/10/25 20:32:32,0
12/10/25 20:38:18,0
12/10/25 20:42:10,0
12/10/25 20:43:10,0
12/10/25 20:46:50,0
12/10/25 20:47:52,0
12/10/25 21:00:51,0
12/10/25 21:01:51,0
12/10/25 21:02:51,0
12/10/25 21:57:30,0
12/10/25 22:18:44,0
12/10/25 23:50:35,0
