timestamp,Infrared to Red Signal Ratio
07/29/25 02:56:02,0
07/29/25 02:57:02,8
07/29/25 02:58:02,0
07/29/25 02:59:02,0
07/29/25 03:00:02,12
07/29/25 03:01:02,-18
07/29/25 03:02:02,0
07/29/25 03:03:02,0
07/29/25 03:04:02,0
07/29/25 03:05:02,-17
07/29/25 03:06:02,0
07/29/25 03:07:02,-2
07/29/25 03:08:02,0
07/29/25 03:09:02,8
07/29/25 03:10:02,0
07/29/25 03:11:01,18
07/29/25 03:12:01,-3
07/29/25 03:13:01,0
07/29/25 03:14:01,2
07/29/25 03:15:01,-47
07/29/25 03:16:01,-13
07/29/25 03:17:01,-3
07/29/25 03:18:01,-13
07/29/25 03:19:01,0
07/29/25 03:20:01,0
07/29/25 03:21:01,0
07/29/25 03:22:01,0
07/29/25 03:23:01,16
07/29/25 03:24:56,-13
07/29/25 03:25:56,0
07/29/25 03:26:56,9
07/29/25 03:27:56,5
07/29/25 03:28:56,0
07/29/25 03:29:56,30
07/29/25 03:30:56,3
07/29/25 03:31:56,15
07/29/25 03:32:56,0
07/29/25 03:33:56,0
07/29/25 03:34:56,17
07/29/25 03:35:56,0
07/29/25 03:36:56,0
07/29/25 03:37:56,0
07/29/25 03:38:56,-17
07/29/25 03:39:56,0
07/29/25 03:40:56,29
07/29/25 03:41:56,7
07/29/25 03:42:56,32
07/29/25 03:43:56,0
07/29/25 03:44:56,-1
07/29/25 03:45:56,0
07/29/25 03:46:56,8
07/29/25 03:47:56,0
07/29/25 03:48:56,-9
07/29/25 03:49:56,0
07/29/25 03:50:56,0
07/29/25 03:51:56,0
07/29/25 03:52:56,0
07/29/25 03:53:56,0
07/29/25 03:54:56,0
07/29/25 03:55:56,-9
07/29/25 03:56:56,-4
07/29/25 03:57:56,-13
07/29/25 03:58:56,0
07/29/25 03:59:56,-7
07/29/25 04:00:56,-12
07/29/25 04:01:56,4
07/29/25 04:02:56,3
07/29/25 04:03:56,-1
07/29/25 04:04:58,0
07/29/25 04:05:58,21
07/29/25 04:06:58,-4
07/29/25 04:07:58,-4
07/29/25 04:08:58,0
07/29/25 04:09:58,0
07/29/25 04:10:58,0
07/29/25 04:11:58,2
07/29/25 04:12:58,-8
07/29/25 04:13:58,-2
07/29/25 04:15:30,0
07/29/25 04:16:30,-8
07/29/25 04:17:30,0
07/29/25 04:18:30,0
07/29/25 04:19:30,-4
07/29/25 04:20:30,0
07/29/25 04:21:30,0
07/29/25 04:22:30,4
07/29/25 04:23:30,0
07/29/25 04:24:30,0
07/29/25 04:25:30,0
07/29/25 04:27:00,-26
07/29/25 04:28:00,0
07/29/25 04:29:00,-5
07/29/25 04:30:00,0
07/29/25 04:31:00,0
07/29/25 04:36:30,0
07/29/25 04:37:30,0
07/29/25 04:38:30,0
07/29/25 04:39:30,0
07/29/25 04:40:30,0
07/29/25 04:41:30,0
07/29/25 04:42:30,0
07/29/25 04:43:30,0
07/29/25 04:44:30,0
07/29/25 04:45:30,0
07/29/25 04:46:30,0
07/29/25 04:47:30,0
07/29/25 04:48:30,0
07/29/25 04:49:30,0
07/29/25 04:50:30,0
07/29/25 04:51:30,0
07/29/25 04:52:30,0
07/29/25 04:53:30,0
07/29/25 04:54:30,0
07/29/25 04:55:30,0
07/29/25 04:56:30,0
07/29/25 04:57:30,0
07/29/25 04:58:30,0
07/29/25 04:59:30,0
07/29/25 05:00:30,0
07/29/25 05:01:30,0
07/29/25 05:02:30,0
07/29/25 05:03:30,0
07/29/25 05:04:30,0
07/29/25 05:05:30,0
07/29/25 05:06:30,0
07/29/25 05:07:30,0
07/29/25 05:08:30,0
07/29/25 05:09:30,0
07/29/25 05:10:30,0
07/29/25 05:11:30,0
07/29/25 05:12:30,0
07/29/25 05:13:30,0
07/29/25 05:14:30,0
07/29/25 05:15:30,0
07/29/25 05:16:30,0
07/29/25 05:17:30,0
07/29/25 05:18:30,0
07/29/25 05:19:30,0
07/29/25 05:20:30,0
07/29/25 05:21:30,0
07/29/25 05:22:30,0
07/29/25 05:23:30,0
07/29/25 05:24:30,0
07/29/25 05:25:30,0
07/29/25 05:26:30,0
07/29/25 05:27:30,0
07/29/25 05:28:30,0
07/29/25 05:29:30,0
07/29/25 05:30:30,0
07/29/25 05:31:30,0
07/29/25 05:32:30,0
07/29/25 05:33:30,0
07/29/25 05:34:30,0
07/29/25 05:35:30,0
07/29/25 05:36:30,0
07/29/25 05:37:30,0
07/29/25 05:38:30,0
07/29/25 05:39:30,0
07/29/25 05:40:30,0
07/29/25 05:41:30,0
07/29/25 05:42:30,0
07/29/25 05:43:30,0
07/29/25 05:44:30,0
07/29/25 05:45:30,0
07/29/25 05:46:30,0
07/29/25 05:47:30,0
07/29/25 05:48:30,0
07/29/25 05:49:30,0
07/29/25 05:50:30,0
07/29/25 05:51:30,0
07/29/25 05:52:30,0
07/29/25 05:53:30,0
07/29/25 05:54:30,0
07/29/25 05:55:30,0
07/29/25 05:56:30,0
07/29/25 05:57:30,0
07/29/25 05:58:30,0
07/29/25 05:59:30,0
07/29/25 06:00:30,0
07/29/25 06:01:30,0
07/29/25 06:02:30,0
07/29/25 06:03:30,0
07/29/25 06:04:30,0
07/29/25 06:05:30,0
07/29/25 06:06:30,0
07/29/25 06:07:30,0
07/29/25 06:08:30,0
07/29/25 06:09:30,0
07/29/25 06:10:30,0
07/29/25 06:11:30,0
07/29/25 06:12:30,0
07/29/25 06:13:30,0
07/29/25 06:14:30,0
07/29/25 06:15:30,0
07/29/25 06:16:30,0
07/29/25 06:17:30,0
07/29/25 06:18:30,0
07/29/25 06:19:30,0
07/29/25 06:20:30,0
07/29/25 06:21:30,0
07/29/25 06:22:30,0
07/29/25 06:23:30,0
07/29/25 06:24:30,0
07/29/25 06:25:30,0
07/29/25 06:26:30,0
07/29/25 06:27:30,0
07/29/25 06:28:29,0
07/29/25 06:29:29,0
